201011;Bolesławiec;miasto;37355;Dolnośląskie;bolesławiecki
201022;Bolesławiec;wies;15181;Dolnośląskie;bolesławiecki
201032;Gromadka;wies;5052;Dolnośląskie;bolesławiecki
201043;Nowogrodziec;gmina miejsko-wiejska;14730;Dolnośląskie;bolesławiecki
201052;Osiecznica;wies;7297;Dolnośląskie;bolesławiecki
201062;Warta Bolesławiecka;wies;8407;Dolnośląskie;bolesławiecki
202011;Bielawa;miasto;28475;Dolnośląskie;dzierżoniowski
202021;Dzierżoniów;miasto;31256;Dolnośląskie;dzierżoniowski
202033;Pieszyce;gmina miejsko-wiejska;9026;Dolnośląskie;dzierżoniowski
202041;Piława Górna;miasto;6016;Dolnośląskie;dzierżoniowski
202052;Dzierżoniów;wies;9193;Dolnośląskie;dzierżoniowski
202062;Łagiewniki;wies;7214;Dolnośląskie;dzierżoniowski
202073;Niemcza;gmina miejsko-wiejska;5136;Dolnośląskie;dzierżoniowski
203011;Głogów;miasto;63240;Dolnośląskie;głogowski
203022;Głogów;wies;7101;Dolnośląskie;głogowski
203032;Jerzmanowa;wies;5697;Dolnośląskie;głogowski
203042;Kotla;wies;4355;Dolnośląskie;głogowski
203052;Pęcław;wies;2121;Dolnośląskie;głogowski
203062;Żukowice;wies;3452;Dolnośląskie;głogowski
204013;Góra;gmina miejsko-wiejska;18704;Dolnośląskie;górowski
204022;Jemielno;wies;2757;Dolnośląskie;górowski
204032;Niechlów;wies;4566;Dolnośląskie;górowski
204043;Wąsosz;gmina miejsko-wiejska;6815;Dolnośląskie;górowski
205011;Jawor;miasto;21077;Dolnośląskie;jaworski
205023;Bolków;gmina miejsko-wiejska;9705;Dolnośląskie;jaworski
205032;Męcinka;wies;5126;Dolnośląskie;jaworski
205042;Mściwojów;wies;4009;Dolnośląskie;jaworski
205052;Paszowice;wies;4139;Dolnośląskie;jaworski
205062;Wądroże Wielkie;wies;3788;Dolnośląskie;jaworski
206011;Karpacz;miasto;4333;Dolnośląskie;karkonoski
206021;Kowary;miasto;10003;Dolnośląskie;karkonoski
206031;Piechowice;miasto;5834;Dolnośląskie;karkonoski
206041;Szklarska Poręba;miasto;5817;Dolnośląskie;karkonoski
206052;Janowice Wielkie;wies;4102;Dolnośląskie;karkonoski
206062;Jeżów Sudecki;wies;7813;Dolnośląskie;karkonoski
206072;Mysłakowice;wies;9801;Dolnośląskie;karkonoski
206082;Podgórzyn;wies;8145;Dolnośląskie;karkonoski
206092;Stara Kamienica;wies;5297;Dolnośląskie;karkonoski
207011;Kamienna Góra;miasto;17555;Dolnośląskie;kamiennogórski
207022;Kamienna Góra;wies;8857;Dolnośląskie;kamiennogórski
207033;Lubawka;gmina miejsko-wiejska;10265;Dolnośląskie;kamiennogórski
207042;Marciszów;wies;4308;Dolnośląskie;kamiennogórski
208011;Duszniki-Zdrój;miasto;4124;Dolnośląskie;kłodzki
208021;Kłodzko;miasto;25239;Dolnośląskie;kłodzki
208031;Kudowa-Zdrój;miasto;9449;Dolnośląskie;kłodzki
208041;Nowa Ruda;miasto;20831;Dolnośląskie;kłodzki
208051;Polanica-Zdrój;miasto;6064;Dolnośląskie;kłodzki
208063;Bystrzyca Kłodzka;gmina miejsko-wiejska;17582;Dolnośląskie;kłodzki
208072;Kłodzko;wies;16587;Dolnośląskie;kłodzki
208083;Lądek-Zdrój;gmina miejsko-wiejska;7622;Dolnośląskie;kłodzki
208092;Lewin Kłodzki;wies;1960;Dolnośląskie;kłodzki
208103;Międzylesie;gmina miejsko-wiejska;6853;Dolnośląskie;kłodzki
208112;Nowa Ruda;wies;10796;Dolnośląskie;kłodzki
208123;Radków;gmina miejsko-wiejska;8549;Dolnośląskie;kłodzki
208133;Stronie Śląskie;gmina miejsko-wiejska;6873;Dolnośląskie;kłodzki
208143;Szczytna;gmina miejsko-wiejska;6976;Dolnośląskie;kłodzki
209011;Chojnów;miasto;12532;Dolnośląskie;legnicki
209022;Chojnów;wies;9525;Dolnośląskie;legnicki
209032;Krotoszyce;wies;3338;Dolnośląskie;legnicki
209042;Kunice;wies;7554;Dolnośląskie;legnicki
209052;Legnickie Pole;wies;5275;Dolnośląskie;legnicki
209062;Miłkowice;wies;7128;Dolnośląskie;legnicki
209073;Prochowice;gmina miejsko-wiejska;7231;Dolnośląskie;legnicki
209082;Ruja;wies;2440;Dolnośląskie;legnicki
210011;Lubań;miasto;19851;Dolnośląskie;lubański
210021;Świeradów-Zdrój;miasto;4038;Dolnośląskie;lubański
210033;Leśna;gmina miejsko-wiejska;9392;Dolnośląskie;lubański
210042;Lubań;wies;6519;Dolnośląskie;lubański
210053;Olszyna;gmina miejsko-wiejska;6337;Dolnośląskie;lubański
210062;Platerówka;wies;1530;Dolnośląskie;lubański
210072;Siekierczyn;wies;4450;Dolnośląskie;lubański
211011;Lubin;miasto;68775;Dolnośląskie;lubiński
211022;Lubin;wies;17883;Dolnośląskie;lubiński
211032;Rudna;wies;7430;Dolnośląskie;lubiński
211043;Ścinawa;gmina miejsko-wiejska;9490;Dolnośląskie;lubiński
212013;Gryfów Śląski;gmina miejsko-wiejska;9251;Dolnośląskie;lwówecki
212023;Lubomierz;gmina miejsko-wiejska;5646;Dolnośląskie;lwówecki
212033;Lwówek Śląski;gmina miejsko-wiejska;16267;Dolnośląskie;lwówecki
212043;Mirsk;gmina miejsko-wiejska;8157;Dolnośląskie;lwówecki
212053;Wleń;gmina miejsko-wiejska;3937;Dolnośląskie;lwówecki
213012;Cieszków;wies;4566;Dolnośląskie;milicki
213022;Krośnice;wies;7980;Dolnośląskie;milicki
213033;Milicz;gmina miejsko-wiejska;23356;Dolnośląskie;milicki
214011;Oleśnica;miasto;35503;Dolnośląskie;oleśnicki
214023;Bierutów;gmina miejsko-wiejska;9415;Dolnośląskie;oleśnicki
214032;Dobroszyce;wies;7136;Dolnośląskie;oleśnicki
214042;Dziadowa Kłoda;wies;4556;Dolnośląskie;oleśnicki
214053;Międzybórz;gmina miejsko-wiejska;5048;Dolnośląskie;oleśnicki
214062;Oleśnica;wies;15661;Dolnośląskie;oleśnicki
214073;Syców;gmina miejsko-wiejska;16493;Dolnośląskie;oleśnicki
214083;Twardogóra;gmina miejsko-wiejska;12585;Dolnośląskie;oleśnicki
215011;Oława;miasto;33158;Dolnośląskie;oławski
215022;Domaniów;wies;4934;Dolnośląskie;oławski
215033;Jelcz-Laskowice;gmina miejsko-wiejska;23682;Dolnośląskie;oławski
215042;Oława;wies;15591;Dolnośląskie;oławski
216013;Chocianów;gmina miejsko-wiejska;12483;Dolnośląskie;polkowicki
216022;Gaworzyce;wies;3776;Dolnośląskie;polkowicki
216032;Grębocice;wies;5290;Dolnośląskie;polkowicki
216043;Polkowice;gmina miejsko-wiejska;26956;Dolnośląskie;polkowicki
216053;Przemków;gmina miejsko-wiejska;7892;Dolnośląskie;polkowicki
216062;Radwanice;wies;4952;Dolnośląskie;polkowicki
217012;Borów;wies;5075;Dolnośląskie;strzeliński
217022;Kondratowice;wies;4013;Dolnośląskie;strzeliński
217032;Przeworno;wies;4549;Dolnośląskie;strzeliński
217043;Strzelin;gmina miejsko-wiejska;21503;Dolnośląskie;strzeliński
217053;Wiązów;gmina miejsko-wiejska;6985;Dolnośląskie;strzeliński
218012;Kostomłoty;wies;7205;Dolnośląskie;średzki
218022;Malczyce;wies;5704;Dolnośląskie;średzki
218032;Miękinia;wies;20717;Dolnośląskie;średzki
218043;Środa Śląska;gmina miejsko-wiejska;19811;Dolnośląskie;średzki
218052;Udanin;wies;4868;Dolnośląskie;średzki
219011;Świdnica;miasto;53797;Dolnośląskie;świdnicki
219021;Świebodzice;miasto;22002;Dolnośląskie;świdnicki
219032;Dobromierz;wies;4956;Dolnośląskie;świdnicki
219043;Jaworzyna Śląska;gmina miejsko-wiejska;10242;Dolnośląskie;świdnicki
219052;Marcinowice;wies;6314;Dolnośląskie;świdnicki
219063;Strzegom;gmina miejsko-wiejska;24455;Dolnośląskie;świdnicki
219072;Świdnica;wies;17816;Dolnośląskie;świdnicki
219083;Żarów;gmina miejsko-wiejska;12185;Dolnośląskie;świdnicki
220013;Oborniki Śląskie;gmina miejsko-wiejska;20931;Dolnośląskie;trzebnicki
220023;Prusice;gmina miejsko-wiejska;9308;Dolnośląskie;trzebnicki
220033;Trzebnica;gmina miejsko-wiejska;25031;Dolnośląskie;trzebnicki
220042;Wisznia Mała;wies;11798;Dolnośląskie;trzebnicki
220052;Zawonia;wies;5853;Dolnośląskie;trzebnicki
220063;Żmigród;gmina miejsko-wiejska;14217;Dolnośląskie;trzebnicki
221011;Boguszów-Gorce;miasto;14455;Dolnośląskie;wałbrzyski
221021;Jedlina-Zdrój;miasto;4723;Dolnośląskie;wałbrzyski
221031;Szczawno-Zdrój;miasto;5266;Dolnośląskie;wałbrzyski
221042;Czarny Bór;wies;4791;Dolnośląskie;wałbrzyski
221053;Głuszyca;gmina miejsko-wiejska;8169;Dolnośląskie;wałbrzyski
221063;Mieroszów;gmina miejsko-wiejska;6321;Dolnośląskie;wałbrzyski
221072;Stare Bogaczowice;wies;4277;Dolnośląskie;wałbrzyski
221082;Walim;wies;5332;Dolnośląskie;wałbrzyski
222013;Brzeg Dolny;gmina miejsko-wiejska;16233;Dolnośląskie;wołowski
222022;Wińsko;wies;7967;Dolnośląskie;wołowski
222033;Wołów;gmina miejsko-wiejska;21667;Dolnośląskie;wołowski
223012;Czernica;wies;22538;Dolnośląskie;wrocławski
223022;Długołęka;wies;42458;Dolnośląskie;wrocławski
223032;Jordanów Śląski;wies;3270;Dolnośląskie;wrocławski
223043;Kąty Wrocławskie;gmina miejsko-wiejska;29471;Dolnośląskie;wrocławski
223052;Kobierzyce;wies;24262;Dolnośląskie;wrocławski
223062;Mietków;wies;3839;Dolnośląskie;wrocławski
223073;Sobótka;gmina miejsko-wiejska;12970;Dolnośląskie;wrocławski
223083;Siechnice;gmina miejsko-wiejska;29038;Dolnośląskie;wrocławski
223092;Żórawina;wies;13232;Dolnośląskie;wrocławski
224013;Bardo;gmina miejsko-wiejska;5086;Dolnośląskie;ząbkowicki
224022;Ciepłowody;wies;2924;Dolnośląskie;ząbkowicki
224033;Kamieniec Ząbkowic;gmina miejsko-wiejska;7534;Dolnośląskie;ząbkowicki
224042;Stoszowice;wies;5190;Dolnośląskie;ząbkowicki
224053;Ząbkowice Śląskie;gmina miejsko-wiejska;20826;Dolnośląskie;ząbkowicki
224063;Ziębice;gmina miejsko-wiejska;15768;Dolnośląskie;ząbkowicki
224073;Złoty Stok;gmina miejsko-wiejska;4111;Dolnośląskie;ząbkowicki
225011;Zawidów;miasto;3855;Dolnośląskie;zgorzelecki
225021;Zgorzelec;miasto;29371;Dolnośląskie;zgorzelecki
225033;Bogatynia;gmina miejsko-wiejska;21669;Dolnośląskie;zgorzelecki
225043;Pieńsk;gmina miejsko-wiejska;8777;Dolnośląskie;zgorzelecki
225052;Sulików;wies;5876;Dolnośląskie;zgorzelecki
225063;Węgliniec;gmina miejsko-wiejska;7914;Dolnośląskie;zgorzelecki
225072;Zgorzelec;wies;8764;Dolnośląskie;zgorzelecki
226011;Wojcieszów;miasto;3493;Dolnośląskie;złotoryjski
226021;Złotoryja;miasto;14437;Dolnośląskie;złotoryjski
226032;Pielgrzymka;wies;4272;Dolnośląskie;złotoryjski
226043;Świerzawa;gmina miejsko-wiejska;7098;Dolnośląskie;złotoryjski
226052;Zagrodno;wies;4871;Dolnośląskie;złotoryjski
226062;Złotoryja;wies;6933;Dolnośląskie;złotoryjski
261000;Jelenia Góra;miasto;76184;Dolnośląskie;Jelenia Góra
262000;Legnica;miasto;93473;Dolnośląskie;Legnica
264000;Wrocław;miasto;673923;Dolnośląskie;Wrocław
265000;Wałbrzych;miasto;102490;Dolnośląskie;Wałbrzych
